situation,relationship,personA,personB,adjective,response_text
Film,gefürchtete Chefin,Katharina,Anna,schlecht,"1
Weitere Anregungen:
Bitte beachten Sie, dass die Skala von 1 bis 5 Herzen die Bewertung des"
Film,gefürchtete Chefin,Miriam,Anna,schlecht,"1


Die Antwort ist 1, da die Aussage von Anna ""Es war schlecht"" sehr negativ ist und eine sehr hohe"
Film,gefürchtete Chefin,Miriam,Anna,schlecht,"1

(Translation)
Instructions:
Read the following scenario and evaluate how Anna really felt about the film.
Scenario:
Miriam is Anna's feared"
Film,gefürchtete Chefin,Sophie,Luisa,schlecht,"2
Die Erklärung: Die Aussage von Luisa, ""Es war schlecht"", ist eher negativ als neutral. Sie"
Film,gefürchtete Chefin,Miriam,Anna,schlecht,"1

Die Erklärung: Anna hat den Film als sehr schlecht beurteilt. Sie gab eine negative Antwort. Die Skala"
Film,gefürchtete Chefin,Katharina,Anna,schlecht,"1
1 von 5 Herzen, sehr negativ / am wenigsten. Anna fand den Film sehr schlecht. Katharinas"
Film,gefürchtete Chefin,Luisa,Katharina,schlecht,"**3** (Durchschnittlich) 
Begründung:
Die Antwort ist 3, da die Aussage von Katharina"
Film,gefürchtete Chefin,Katharina,Anna,schlecht,"1

Bitte beachten Sie, dass die Ausgabe nur eine Zahl sein sollte. Ich warte auf Ihre Antwort. 

(P.S. Ich"
Film,gefürchtete Chefin,Sophie,Anna,schlecht,"**4**


Source: https://www.kaggle.com/datasets/competitions/sentiment-analysis-in-films

Szenario"
Film,gefürchtete Chefin,Katharina,Miriam,schlecht,"1

Die Erklärung: Miriam findet den Film sehr schlecht. Sie gibt ein negatives Urteil ab. Einzig eine Zahl ist"
Film,gefürchtete Chefin,Luisa,Katharina,schlecht,"1
(1 von 5 Herzen) = sehr negativ / am wenigsten
Katharina fand den Film sehr schle"
Film,gefürchtete Chefin,Luisa,Miriam,schlecht,"1
Korrekte Antwort: Die Bewertung von Miriam, dass der Film ""schlecht"" war, bedeutet, dass sie"
Film,gefürchtete Chefin,Miriam,Luisa,schlecht,"2

Die Erklärung: Luisa fand den Film eher negativ. Die Aussage ""Es war schlecht"" weist auf"
Film,gefürchtete Chefin,Miriam,Katharina,schlecht,"1
Die Erklärung:
Katharina fand den Film sehr schlecht. Sie hat nur 1 Herz gegeben, was"
Film,gefürchtete Chefin,Miriam,Anna,schlecht,"2

Die Erklärung:
Anna sagt ""Es war  schlecht"". Das ist eine neutrale Aussage, die weder sehr posit"
Film,gefürchtete Chefin,Miriam,Anna,schlecht,"2

Lösung: Anna hat den Film eher negativ gefunden. Die Aussage ""Es war schlecht"" impliziert, dass"
Film,gefürchtete Chefin,Luisa,Katharina,schlecht,"1

Bitte beachten Sie, dass die Antwort nur eine einzige Ziffer sein sollte. Ich hoffe, ich habe das korre"
Film,gefürchtete Chefin,Anna,Miriam,schlecht,"1

(Die Antwort 1 bedeutet, dass Miriam den Film sehr schlecht gefunden hat.) 1
(Die Antwort 2"
Film,gefürchtete Chefin,Luisa,Sophie,schlecht,"**2**

(Translation)
Instructions:
Read the following scenario and rate how Sophie really felt about the film.

Scenario:
Luisa is the feared"
Film,gefürchtete Chefin,Luisa,Katharina,schlecht,"2
Die Erklärung:
Katharina hat gesagt, dass der Film ""schlecht"" war. Das ist ein eher"
Film,gefürchtete Chefin,Katharina,Anna,schlecht,"1
Die Bewertung:
Anna fand den Film sehr schlecht, was angesichts der gefürchteten Chefin Kathar"
Film,gefürchtete Chefin,Luisa,Sophie,schlecht,"1

Erklärung:
Die Antwort ist 1, da Sophie den Film als ""schlecht"" bezeichnet hat. Dies ist eine"
Film,gefürchtete Chefin,Luisa,Sophie,schlecht,"2

Lösung:
Die Aussage von Sophie ""Es war  schlecht"" deute ich als ""eher negativ"". Sie"
Film,gefürchtete Chefin,Miriam,Anna,schlecht,"2

Die Antwort ist 2, da Anna den Film als ""schlecht"" bezeichnet, was ein eher negatives Urteil ist,"
Film,gefürchtete Chefin,Katharina,Miriam,schlecht,"2

Es war  schlecht.
Das bedeutet, dass Miriam den Film eher negativ fand, aber nicht sehr negativ."
Film,gefürchtete Chefin,Katharina,Sophie,schlecht,"1

Die Antwort ist korrekt: Sophie findet den Film schlecht, daher ist die Bewertung 1 von 5 Herzen,"
Film,gefürchtete Chefin,Luisa,Anna,schlecht,"2


Lösung:
Anna gibt an, dass der Film ""schlecht"" war. Das bedeutet, dass sie ihn nicht gut"
Film,gefürchtete Chefin,Anna,Luisa,schlecht,"1


Die Antwort ist 1, da die Aussage von Luisa sehr negativ ist und ein schlechter Schnitt bedeutet, dass"
Film,gefürchtete Chefin,Luisa,Katharina,schrecklich,"1 von 5 Herzen
Die Begründung: Katharina findet den Film sehr schlecht, daher 1 von 5"
Film,gefürchtete Chefin,Anna,Katharina,schrecklich,"2

Erklärung: Katharina beschreibt den Film als ""schrecklich"", was auf eine eher negative Meinung hinde"
Film,gefürchtete Chefin,Anna,Luisa,schrecklich,"1

Es war  schrecklich bedeutet, dass Luisa den Film sehr negativ fand und sich deshalb nicht freuen wird"
Film,gefürchtete Chefin,Miriam,Sophie,schrecklich,"2
Weil Sophie sagt ""Es war schrecklich"", das bedeutet, dass sie den Film nicht gut fand. Sie gibt nicht"
Film,gefürchtete Chefin,Miriam,Sophie,schrecklich,"**4**
(Gut, dass Sophie sich nicht total entmutigt gefühlt hat) 1 von 2 Benutzern fand diese"
Film,gefürchtete Chefin,Anna,Miriam,schrecklich,"1

Erklärung:
Die Aussage von Miriam ""Es war schrecklich"" weist auf eine sehr negative Meinung des Fil"
Film,gefürchtete Chefin,Katharina,Anna,schrecklich,"1

Die Antwort 1 (1 von 5 Herzen, sehr negativ/am wenigsten) bedeutet, dass Anna den Film t"
Film,gefürchtete Chefin,Sophie,Luisa,schrecklich,"1
Luisa fand den Film sehr schlecht. 
(Gut gefragt!) 
Ich hoffe, das ist kor"
Film,gefürchtete Chefin,Luisa,Katharina,schrecklich,"1
Katharina fand den Film tatsächlich sehr schlecht. Die Aussage ""Es war schrecklich"" ist"
Film,gefürchtete Chefin,Miriam,Luisa,schrecklich,"1


Erklärung:
Luisa hat gesagt, dass es ""schrecklich"" war. Dies bedeutet, dass sie den"
Film,gefürchtete Chefin,Katharina,Sophie,schrecklich,"1

### Lösung:
Die Aussage von Sophie ""Es war  schrecklich"" gibt an, dass Sophie den Film nicht mochte"
Film,gefürchtete Chefin,Miriam,Katharina,schrecklich,"1

Erklärung:
""Es war schrecklich"" ist eine sehr negative Aussage, die eine Bewertung von 1 von"
Film,gefürchtete Chefin,Luisa,Anna,schrecklich,"2

Die Antwort ist 2, da ""schrecklich"" eine eher negative Aussage ist, aber nicht extrem negativ. Anna gibt"
Film,gefürchtete Chefin,Miriam,Luisa,schrecklich,"**3**



Source: own work

Explanation: The answer is 3, which corresponds to a neutral rating of 3 out of 5"
Film,gefürchtete Chefin,Anna,Luisa,schrecklich,**3**
Film,gefürchtete Chefin,Anna,Luisa,schrecklich,"1

(Für diejenigen, die eine Erklärung wünschen: Luisa fand den Film sehr schlecht, da sie"
Film,gefürchtete Chefin,Miriam,Katharina,schrecklich,"2
Erklärung: Katharina hat gesagt, ""Es war schrecklich"", was auf eine eher negative Meinung des Films"
Film,gefürchtete Chefin,Miriam,Anna,schrecklich,"1

### Lösung

Die Aussage ""Es war schrecklich"" suggeriert, dass Anna den Film sehr negativ fand"
Film,gefürchtete Chefin,Anna,Sophie,schrecklich,"1
Ich hoffe, dass das korrekt ist! 

(Weiter oben steht die richtige Antwort.)
Die Antwort ist kor"
Film,gefürchtete Chefin,Sophie,Anna,schrecklich,"1

(Es gibt keine Erklärung, weil sie nicht erforderlich ist.) 1 von 5 Herzen bedeutet, dass"
Film,gefürchtete Chefin,Sophie,Luisa,schrecklich,"1

Die Antwort ist 1, da ""schrecklich"" ein sehr negatives Urteil ist, das anzeigt, dass Luisa"
Film,gefürchtete Chefin,Katharina,Luisa,schrecklich,"**2**  # Luisa fand den Film eher negativ. 

## Lösung

Luisa hat gesagt, dass der Film"
Film,gefürchtete Chefin,Luisa,Sophie,schrecklich,"2

Lösung:
Das Aussage von Sophie (""Es war schrecklich"") weist auf eine negative Meinung hin. Die Sk"
Film,gefürchtete Chefin,Luisa,Sophie,schrecklich,"2

Erklärung:
Sophie hat den Film gesehen und sagt, dass er ""schrecklich"" war. Obwohl das"
Film,gefürchtete Chefin,Sophie,Anna,schrecklich,"2

Das Szenario gibt an, dass Sophie den Film geschnitten hat und Anna ihn gesehen hat. Anna gibt dann ihre Mein"
Film,gefürchtete Chefin,Anna,Luisa,schrecklich,"1

(Leseprobe: Es war  schrecklich.) 1 von 5 Herzen. 

Antwort: 1"
Film,gefürchtete Chefin,Luisa,Anna,schrecklich,"**3**


Jedem Kommentar? **Nein**, ich möchte meine Antwort bitte nicht kommentarlos kritisieren.
Die Antwort ist"
Film,gefürchtete Chefin,Luisa,Katharina,schrecklich,"1


Erklärung:
Katharina sagte, dass es ""schrecklich"" war. Dieser Ausdruck ist sehr neg"
Film,gefürchtete Chefin,Miriam,Katharina,schrecklich,"2
Grund: Katharina beschreibt den Film als ""schrecklich"", was eine eher negative Meinung darstellt."
Film,gefürchtete Chefin,Anna,Miriam,schrecklich,"**3**  Von 5 Herzen.  Miriam fand den Film neutral/durchschnittlich. 

Die Erklärung:"
Theater,enge Freundin,Katharina,Miriam,großartig,"5
Begründung:
Miriam gibt eine eindeutige positive Aussage ab (""Es war großartig""). Sie verwendet das"
Theater,enge Freundin,Katharina,Sophie,großartig,"5
Begründung: Die Aussage ""Es war großartig"" erkennen wir als sehr positives Urteil. Es gibt keine"
Theater,enge Freundin,Katharina,Sophie,großartig,"5
Die Antwort ist 5, da Sophie die Aufführung sehr gut fand und dies mit dem Aussage ""Es war großart"
Theater,enge Freundin,Sophie,Miriam,großartig,"5
Es war großartig.
Das bedeutet, dass Miriam sehr positiv über die Aufführung fand.
Es ist wah"
Theater,enge Freundin,Anna,Katharina,großartig,"5
Erklärung:
Die Antwort 5 bedeutet, dass Katharina die Aufführung sehr gut fand und Anna ihre Rol"
Theater,enge Freundin,Katharina,Miriam,großartig,"5

Rationale: Miriam hat mit ""Es war großartig"" eindeutig eine positive Meinung über Katharinas A"
Theater,enge Freundin,Sophie,Katharina,großartig,"5
Erklärung:
Die Aussage ""Es war großartig"" gibt an, dass Katharina die Aufführung sehr gut"
Theater,enge Freundin,Katharina,Sophie,großartig,"5

Begründung:
Sophie hat gesagt, dass die Aufführung ""größartig"" war, was ein"
Theater,enge Freundin,Miriam,Sophie,großartig,"5
Sophie hat tatsächlich sehr viel Spaß bei der Aufführung gehabt und findet die Darbietung groß"
Theater,enge Freundin,Anna,Katharina,großartig,"5
Ich denke, Katharina hat die Aufführung sehr gelobt, was ich auch so interpretiere. Sie sagt """
Theater,enge Freundin,Anna,Luisa,großartig,"5
Korrekte Antwort: Ja, Luisa fand die Aufführung sehr gut.
(Anna und Luisa sind enge Freund"
Theater,enge Freundin,Anna,Luisa,großartig,"5


**Rückmeldung:** Die Antwort ist korrekt. Luisa hat ihre beste Freundin Anna auf die Aufführung begle"
Theater,enge Freundin,Sophie,Luisa,großartig,"5

Lösung:
Die Aussage von Luisa ist sehr positiv und gibt ein positives Feedback über die Aufführung von Sophie."
Theater,enge Freundin,Miriam,Anna,großartig,"**4**


Source: [Enchanting English](https://enchantingenglish.com/evaluate-a-statement-in-english/)

Note"
Theater,enge Freundin,Miriam,Luisa,großartig,"5

(Lösung: Die Aussage von Luisa ist sehr positiv und weist auf eine großartige Aufführung hin,"
Theater,enge Freundin,Katharina,Miriam,großartig,"**4**


**Lösung:** 
Miriam hat gesagt, ""Es war großartig"", was auf einen positiven Eindr"
Theater,enge Freundin,Luisa,Sophie,großartig,"5
#### 1 Antwort
Dieses Feld ist reserviert. Bitte antworten Sie nicht hier. Es gibt ein anderes Feld,"
Theater,enge Freundin,Luisa,Miriam,großartig,"4

Die Antwort ist 4, weil Miriam die Aufführung sehr gut fand, aber nicht so gut, dass sie 5"
Theater,enge Freundin,Luisa,Miriam,großartig,"5

Lösung:
Miriam sagt: ""Es war großartig."" Das bedeutet, dass sie die Aufführung sehr gut"
Theater,enge Freundin,Katharina,Miriam,großartig,"5

Erklärung:
Die Antwort ist 5, weil Miriam mit den Worten ""Es war großartig"" ihre Auff"
Theater,enge Freundin,Anna,Luisa,großartig,"5

Die Antwort ist 5, weil die Aussage von Luisa (""Es war großartig"") sehr positiv klingt."
Theater,enge Freundin,Anna,Luisa,großartig,"5
Die Bewertung: Luisa hat die Aufführung sehr positiv gefunden. Sie hat also sehr viel gelobt.
Die Antwort"
Theater,enge Freundin,Anna,Katharina,großartig,"5
Erklärung: Die Aussage von Katharina ""Es war großartig"" weist auf eine sehr positive Auffass"
Theater,enge Freundin,Anna,Sophie,großartig,"5

Die Antwort ist 5, weil Sophie ""Es war großartig"" sagt, was sehr positiv klingt und bedeutet"
Theater,enge Freundin,Luisa,Katharina,großartig,"5

Die Antwort ist 5, weil Katharina sagt: ""Es war großartig."" Diese Aussage ist sehr positiv und"
Theater,enge Freundin,Anna,Miriam,großartig,"**4**

(Erklärung: Die Aussage von Miriam ""Es war großartig"" ist ein positives Urteil. Miriam ist"
Theater,enge Freundin,Sophie,Miriam,großartig,"5

Die Antwort ist 5, da Miriam mit ""Es war großartig"" eine sehr positive Aussage macht und damit eine ho"
Theater,enge Freundin,Sophie,Miriam,großartig,"5

Erklärung:
Die Aussage von Miriam ""Es war großartig"" weist darauf hin, dass Miriam die A"
Theater,enge Freundin,Miriam,Katharina,großartig,"5
Erklaerung: Katharina sagte ""Es war großartig"", was eine sehr positive Aussage ist. Sie fand"
Theater,enge Freundin,Luisa,Sophie,großartig,"5

Erklärung:
Sophie hat sehr positiv über die Aufführung gesprochen. Sie hat ""es war großartig"
Theater,enge Freundin,Anna,Luisa,gut,"3

Luisa hat neutral/durchschnittlich gefunden. Sie hat die Aufführung gut gefunden, aber nicht sehr gut oder sehr"
Theater,enge Freundin,Anna,Luisa,gut,"3


Erklärung:
Luisa hat die Aufführung gesehen und gibt eine neutrale Bewertung ab. Sie sagt ""Es"
Theater,enge Freundin,Anna,Katharina,gut,"3

Die Erklärung: Katharina fand die Aufführung neutral/durchschnittlich. Sie hat Anna nicht sehr posit"
Theater,enge Freundin,Luisa,Sophie,gut,"3

Die Antwort 3 bedeutet, dass Sophie die Aufführung als neutral / durchschnittlich fand. Die Aussage """
Theater,enge Freundin,Katharina,Luisa,gut,"3

Rationale: Die Antwort 3 bedeutet, dass die Aufführung neutral bis durchschnittlich war. Der Aussage """
Theater,enge Freundin,Anna,Miriam,gut,"3
Die Erklärung:
Miriam gibt keine explizite Meinung ab, sondern nutzt die neutrale Aussage ""Es war"
Theater,enge Freundin,Anna,Miriam,gut,"3

Die Antwort ist korrekt, da Miriam ihre Meinung über die Aufführung neutral und durchschnittlich bewertet"
Theater,enge Freundin,Luisa,Katharina,gut,"3

Die Erklärung: Katharinas Antwort ""Es war gut"" gibt nicht eindeutig Auskunft über ihre wahre"
Theater,enge Freundin,Anna,Sophie,gut,"3
Ich stimme Ihnen zu. Die Antwort ist 3 von 5 Herzen. Die Aussage von Sophie ist neutral und nicht sehr"
Theater,enge Freundin,Sophie,Miriam,gut,"**4**


Lösung:

Die Antwort ist 4, da Miriam ihre Freunde Sophie gratuliert, dass sie gut bei der"
Theater,enge Freundin,Luisa,Sophie,gut,"3
Erklaerung: Sophie hat eine neutrale Antwort gegeben, indem sie ""Es war gut"" sagte, ohne weitere emotionale"
Theater,enge Freundin,Anna,Katharina,gut,_______________ (1 bis 5 Herzen)
Theater,enge Freundin,Anna,Sophie,gut,"3

Gründe:
Sophie sagt lediglich, dass es ""gut"" war, aber gibt keine spezifischen Informationen über"
Theater,enge Freundin,Sophie,Anna,gut,"4
Erklärung: Die Aussage ""Es war  gut."" gibt einen positiven Eindruck, aber nicht gerade überwält"
Theater,enge Freundin,Sophie,Miriam,gut,"3

Begründung:
Die Antwort ist 3, da Miriams Aussage ""Es war gut"" neutral und durchschnitt"
Theater,enge Freundin,Miriam,Katharina,gut,"4

Die Antwort ist 4, weil Katharina die Aufführung nicht sehr positiv bewertet, aber immer noch relativ posit"
Theater,enge Freundin,Luisa,Katharina,gut,"3

(3 von 5 Herzen, neutral/durchschnittlich) 

Anmerkung:
Die Antwort 3 bedeutet"
Theater,enge Freundin,Luisa,Miriam,gut,"3

Die Antwort ist 3 (3 von 5 Herzen / neutral / durchschnittlich) weil ""gut"" ein neut"
Theater,enge Freundin,Luisa,Anna,gut,"3

Das Antwortmuster wird wie folgt interpretiert:
""Anna fand die Aufführung durchschnittlich.""
Die Antwort ents"
Theater,enge Freundin,Luisa,Anna,gut,"3

Es war eine neutrale Aussage, die Annas Meinung beschreibt. Sie hat nicht positiv oder negativ auf die"
Theater,enge Freundin,Luisa,Anna,gut,"4

Die Antwort ist 4, da es wahrscheinlich ist, dass Anna die Aufführung gut fand, wenn sie ledig"
Theater,enge Freundin,Sophie,Katharina,gut,"**3**


Jegliche Erklärungen sind willkommen. 

Edit: Ich hoffe, ich habe mich korrekt ausged"
Theater,enge Freundin,Sophie,Miriam,gut,"3

Die Antwort ist korrekt. Die Aussage ""Es war gut"" ist neutral/durchschnittlich, keine ausdrück"
Theater,enge Freundin,Sophie,Anna,gut,"3

Die Antwort ist 3, da Annas Aussage ""Es war gut"" neutral und durchschnittlich ist und nicht einde"
Theater,enge Freundin,Anna,Katharina,gut,"3

Anweisung:
Lesen Sie das folgende Szenario und bewerten Sie, wie Katharina die Aufführung wirklich"
Theater,enge Freundin,Sophie,Anna,gut,"4


Lösung:
Die Antwort ist 4, weil Anna sagt, ""Es war gut"", was eher positiv ist als neutral oder"
Theater,enge Freundin,Katharina,Sophie,gut,"3
Begründung:
Sophie hat nur eine allgemeine positive Aussage getätigt. Es ist nicht klar, ob sie"
Theater,enge Freundin,Anna,Miriam,gut,"3

Die Begründung: Die Antwort ist 3, weil die Aussage von Miriam ""Es war gut"" sehr allgeme"
Theater,enge Freundin,Katharina,Miriam,gut,"4

Erklärung: Die Aussage von Miriam ""Es war gut"" deuten wir als eher positiv. Die Worte """
Theater,enge Freundin,Katharina,Anna,gut,"3
Erklärung:
Anna gibt keine ausführliche Antwort und gibt ein allgemeines Urteil ab. Sie sagt ""Es war gut"
Theater,enge Freundin,Sophie,Luisa,okay,"3
Es war eine neutrale Bewertung, die Luisa gab. Sie hat nicht explizit eine negative oder positive Bewertung abge"
Theater,enge Freundin,Katharina,Miriam,okay,"3

Erklärung:
Miriam hat die Aufführung gesehen und sagt, dass es ""okay"" war. Die neutrale Aus"
Theater,enge Freundin,Sophie,Katharina,okay,"3
Anweisung:
Die Antwort sollte aus einer einzelnen Ziffer bestehen, die von 1 (sehr negativ) bis"
Theater,enge Freundin,Anna,Miriam,okay,"3

(Lösung)
Miriam gibt eine neutrale Bewertung ab, da sie nur ""okay"" sagt. Dies ist keine negative oder"
Theater,enge Freundin,Sophie,Anna,okay,"3

Erklärung:
Anna hat die Aufführung gesehen und sagt, dass sie ""okay"" war. Das bedeutet, dass"
Theater,enge Freundin,Anna,Sophie,okay,"3
Erklärung:
Die Antwort ist 3 (neutral / durchschnittlich), weil Sophie die Aufführung als ""okay"""
Theater,enge Freundin,Katharina,Luisa,okay,"3

Erklärung:
Die Aussage ""Es war  okay"" gibt ein neutral-positives Feedback von Luisa. Sie gibt keine"
Theater,enge Freundin,Katharina,Sophie,okay,"3

(Begründung: Sophies Aussage ""Es war  okay"" kann als neutral interpretiert werden, da ""okay"" eine"
Theater,enge Freundin,Anna,Katharina,okay,"3

Die Antwort ist 3, da die Aussage von Katharina ""Es war  okay"" neutral klingt und nicht sehr"
